54,E6,FALSE,E2,E2F1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
55,E7,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.079,25.885,0.212,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.984,N,N,N,N,N
55,E7,FALSE,Ful,E2F1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,36.897,,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,Y
56,E8,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.917,25.885,0.212,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.988,N,N,N,N,N
56,E8,FALSE,Ful,E2F1,UNKNOWN,FAM,NFQ-MGB,,,,0.765,,,36.897,36.897,,10.980,10.980,,,0.386,TRUE,0.040,TRUE,3,34,Inconclusive,,0.914,Y,N,N,N,N
57,E9,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.659,25.885,0.212,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.983,N,N,N,N,N
57,E9,FALSE,Ful,E2F1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,36.897,,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
58,E10,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.087,26.213,0.277,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.979,N,N,N,N,N
58,E10,FALSE,Laso,E2F1,UNKNOWN,FAM,NFQ-MGB,,,,0.586,0.207,1.663,37.038,37.578,0.522,10.951,11.365,0.605,0.349,0.770,TRUE,0.040,TRUE,3,34,Inconclusive,,0.910,Y,N,N,Y,N
59,E11,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.531,26.213,0.277,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.988,N,N,N,N,N
59,E11,FALSE,Laso,E2F1,UNKNOWN,FAM,NFQ-MGB,,,,0.586,0.207,1.663,37.614,37.578,0.522,11.083,11.365,0.605,0.349,0.770,TRUE,0.040,TRUE,3,34,Inconclusive,,0.880,Y,N,N,Y,N
60,E12,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.021,26.213,0.277,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.989,N,N,N,N,N
60,E12,FALSE,Laso,E2F1,UNKNOWN,FAM,NFQ-MGB,,,,0.586,0.207,1.663,38.080,37.578,0.522,12.059,11.365,0.605,0.349,0.770,TRUE,0.040,TRUE,3,35,Inconclusive,,0.839,Y,N,N,Y,N
61,F1,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.942,26.781,0.225,,,,,,TRUE,0.178,TRUE,3,22,Amp,,0.990,N,N,N,N,N
61,F1,FALSE,Veh,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.826,1.211,37.818,37.769,0.130,10.876,10.988,0.111,0.064,0.000,TRUE,0.040,TRUE,3,34,Inconclusive,,0.874,Y,N,N,N,N
62,F2,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.523,26.781,0.225,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.984,N,N,N,N,N
62,F2,FALSE,Veh,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.826,1.211,37.621,37.769,0.130,11.098,10.988,0.111,0.064,0.000,TRUE,0.040,TRUE,3,34,Inconclusive,,0.884,Y,N,N,N,N
63,F3,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.877,26.781,0.225,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.979,N,N,N,N,N
63,F3,FALSE,Veh,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.826,1.211,37.866,37.769,0.130,10.989,10.988,0.111,0.064,0.000,TRUE,0.040,TRUE,3,35,Inconclusive,,0.881,Y,N,N,N,N
64,F4,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.946,26.611,0.723,,,,,,TRUE,0.178,TRUE,3,22,Amp,,0.983,N,N,N,Y,N
64,F4,FALSE,E2,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,39.593,,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
65,F5,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,27.105,26.611,0.723,,,,,,TRUE,0.178,TRUE,3,22,Amp,,0.979,N,N,N,Y,N
65,F5,FALSE,E2,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,39.593,,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
66,F6,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.781,26.611,0.723,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.985,N,N,N,Y,N
66,F6,FALSE,E2,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,0.141,,,39.593,39.593,,13.811,13.811,,,2.824,TRUE,0.040,TRUE,3,35,Inconclusive,,0.000,Y,Y,N,N,N
67,F7,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.202,26.048,0.185,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.984,N,N,N,N,N
67,F7,FALSE,Ful,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,1.235,0.553,2.759,36.793,36.834,0.058,10.592,10.683,0.129,0.091,-0.305,TRUE,0.040,TRUE,3,34,Inconclusive,,0.940,Y,N,N,N,N
68,F8,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.100,26.048,0.185,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.985,N,N,N,N,N
68,F8,FALSE,Ful,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,1.235,0.553,2.759,36.875,36.834,0.058,10.774,10.683,0.129,0.091,-0.305,TRUE,0.040,TRUE,3,34,Inconclusive,,0.930,Y,N,N,N,N
69,F9,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.842,26.048,0.185,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.987,N,N,N,N,N
69,F9,FALSE,Ful,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,36.834,0.058,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
70,F10,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.241,26.368,0.433,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.987,N,N,N,N,N
70,F10,FALSE,Laso,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,0.381,0.219,0.663,38.557,38.505,0.074,12.316,12.379,0.089,0.063,1.391,TRUE,0.040,TRUE,3,35,Inconclusive,,0.550,Y,Y,N,N,N
71,F11,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.850,26.368,0.433,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.987,N,N,N,N,N
71,F11,FALSE,Laso,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,38.505,0.074,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
72,F12,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.012,26.368,0.433,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.988,N,N,N,N,N
72,F12,FALSE,Laso,BAK1,UNKNOWN,FAM,NFQ-MGB,,,,0.381,0.219,0.663,38.453,38.505,0.074,12.442,12.379,0.089,0.063,1.391,TRUE,0.040,TRUE,3,35,Inconclusive,,0.745,Y,Y,N,N,N
73,G1,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.936,26.765,0.208,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.985,N,N,N,N,N
73,G1,FALSE,Veh,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.771,1.297,32.874,32.560,0.278,5.938,5.795,0.151,0.087,0.000,TRUE,0.134,TRUE,3,28,Amp,,0.987,N,N,N,N,N
74,G2,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.534,26.765,0.208,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.987,N,N,N,N,N
74,G2,FALSE,Veh,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.771,1.297,32.344,32.560,0.278,5.810,5.795,0.151,0.087,0.000,TRUE,0.134,TRUE,3,28,Amp,,0.987,N,N,N,N,N
75,G3,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.826,26.765,0.208,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.990,N,N,N,N,N
75,G3,FALSE,Veh,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.771,1.297,32.463,32.560,0.278,5.637,5.795,0.151,0.087,0.000,TRUE,0.134,TRUE,3,28,Amp,,0.990,N,N,N,N,N
76,G4,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.895,26.490,0.667,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.979,N,N,N,Y,N
76,G4,FALSE,E2,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.995,0.829,1.194,32.761,32.292,0.773,5.866,5.802,0.106,0.061,0.007,TRUE,0.134,TRUE,3,28,Amp,,0.991,N,N,N,Y,N
77,G5,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.856,26.490,0.667,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.981,N,N,N,Y,N
77,G5,FALSE,E2,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.995,0.829,1.194,32.716,32.292,0.773,5.860,5.802,0.106,0.061,0.007,TRUE,0.134,TRUE,3,28,Amp,,0.992,N,N,N,Y,N
78,G6,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.720,26.490,0.667,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.984,N,N,N,Y,N
78,G6,FALSE,E2,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.995,0.829,1.194,31.400,32.292,0.773,5.680,5.802,0.106,0.061,0.007,TRUE,0.134,TRUE,3,27,Amp,,0.992,N,N,N,Y,N
79,G7,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.272,26.051,0.236,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.983,N,N,N,N,N
79,G7,FALSE,Ful,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.498,0.365,0.679,33.069,32.852,0.192,6.797,6.801,0.180,0.104,1.006,TRUE,0.134,TRUE,3,28,Amp,,0.992,N,N,N,N,N
80,G8,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.079,26.051,0.236,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.978,N,N,N,N,N
80,G8,FALSE,Ful,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.498,0.365,0.679,32.701,32.852,0.192,6.622,6.801,0.180,0.104,1.006,TRUE,0.134,TRUE,3,28,Amp,,0.994,N,N,N,N,N
81,G9,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.803,26.051,0.236,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.981,N,N,N,N,N
81,G9,FALSE,Ful,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.498,0.365,0.679,32.785,32.852,0.192,6.983,6.801,0.180,0.104,1.006,TRUE,0.134,TRUE,3,28,Amp,,0.994,N,N,N,N,N
82,G10,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.490,26.469,0.429,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.985,N,N,N,N,N
82,G10,FALSE,Laso,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.637,0.235,1.727,32.439,32.916,0.915,5.949,6.447,0.580,0.335,0.652,TRUE,0.134,TRUE,3,28,Amp,,0.991,N,N,N,Y,N
83,G11,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.888,26.469,0.429,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.988,N,N,N,N,N
83,G11,FALSE,Laso,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.637,0.235,1.727,33.971,32.916,0.915,7.083,6.447,0.580,0.335,0.652,TRUE,0.134,TRUE,3,29,Amp,,0.994,N,N,N,Y,N
84,G12,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.030,26.469,0.429,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.985,N,N,N,N,N
84,G12,FALSE,Laso,eeND1,UNKNOWN,FAM,NFQ-MGB,,,,0.637,0.235,1.727,32.337,32.916,0.915,6.308,6.447,0.580,0.335,0.652,TRUE,0.134,TRUE,3,28,Amp,,0.988,N,N,N,Y,N
85,H1,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,27.088,26.785,0.317,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.987,N,N,N,N,N
85,H1,FALSE,Veh,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,Y
86,H2,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.457,26.785,0.317,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.990,N,N,N,N,N
86,H2,FALSE,Veh,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,Y
87,H3,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.812,26.785,0.317,,,,,,TRUE,0.178,TRUE,3,22,Amp,,0.982,N,N,N,N,N
87,H3,FALSE,Veh,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,Y
88,H4,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.711,26.320,0.689,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.984,N,N,N,Y,N
88,H4,FALSE,E2,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,Y
89,H5,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.723,26.320,0.689,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.982,N,N,N,Y,N
89,H5,FALSE,E2,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
90,H6,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.525,26.320,0.689,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.982,N,N,N,Y,N
90,H6,FALSE,E2,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
91,H7,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.268,25.961,0.332,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.993,N,N,N,N,N
91,H7,FALSE,Ful,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
92,H8,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.006,25.961,0.332,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.990,N,N,N,N,N
92,H8,FALSE,Ful,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
93,H9,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.608,25.961,0.332,,,,,,TRUE,0.178,TRUE,3,20,Amp,,0.988,N,N,N,N,N
93,H9,FALSE,Ful,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
94,H10,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.453,26.494,0.312,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.987,N,N,N,N,N
94,H10,FALSE,Laso,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
95,H11,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.823,26.494,0.312,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.989,N,N,N,N,N
95,H11,FALSE,Laso,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
96,H12,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.204,26.494,0.312,,,,,,TRUE,0.178,TRUE,3,21,Amp,,0.991,N,N,N,N,N
96,H12,FALSE,Laso,C3,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,,,,,,,,TRUE,0.200,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,Y
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Analysis Type,Multiplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endogenous Control,B2M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQ Min/Max Confidence Level,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference Sample,Veh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
